a,0.21489918,-0.35374635,0.22187817,-1.120691,0.022397993,-0.4446008,0.31843606,-0.06094055,-0.9530585,0.3235648,0.005009778,0.42716613,-0.13210742,0.29885173,0.8659055,0.20411728,-0.15162595,1.4248981,-0.62695134,0.20608877,-0.22490108,-0.6185628,0.2997052,0.31510362,0.41450766,-0.10813604,-0.997725,-0.30481485,0.058014758,1.1491247,0.3158577,-0.45070472,0.723405,0.07771027,0.2502547,-0.3395278,1.0192486,-0.5642373,-0.4827344,-0.24382985,0.051576663,0.19518486,0.8263877,-0.0619008,0.33775228,0.37468272,-1.1061968,-0.44612527,-0.8035192,-0.3935336,-0.40525794,0.23016651,-0.21172106,0.21363473,-0.30108187,-1.0521808,0.06833779,1.1541476,-0.46853098,-0.38973162,-0.18790515,0.19147108,-0.9048607,-0.38403493
e,0.4098315,-0.67365795,0.93798316,-1.6097707,-0.23963174,-0.055552743,0.8600315,-1.0297657,-0.6416435,-0.52652115,-0.19775485,1.0377923,0.36023882,0.42166632,0.7121498,-0.15290433,0.083029985,1.47469,-0.49648052,0.80101407,-0.14616095,-0.26354507,-0.024961343,-0.3483177,0.1476711,-0.24174157,-0.28417388,-0.59514153,0.4800719,0.37694326,0.64089555,-0.26544052,0.18293276,0.60310924,0.16760379,0.016067468,1.1658155,-0.44717675,0.0976453,0.3881917,0.92616373,0.6655571,1.7678587,0.53160405,0.5943358,0.42111498,-1.5300889,-0.43893263,-0.45223016,-0.55680346,-0.11790892,-0.13835618,-0.59829897,0.19877946,-1.1592128,-1.0946864,-0.93265224,0.18703558,0.047664564,0.16157919,-0.46144712,0.4602809,-0.88755757,-0.06339469
A,0.2383089,-0.032426894,0.3391363,-1.0205599,-0.002554167,-0.66127163,-0.093404695,-0.38982114,-0.60892296,-0.057082158,-0.5013784,-0.19260167,-0.14544298,-0.55079395,0.5870348,0.28962567,-0.72887033,0.64902675,-0.5109966,-0.00786564,0.27889886,-0.6633511,0.21913268,0.7364935,0.8534238,-0.12443484,-0.91332144,-0.14277619,-0.17295378,1.0305151,-0.32480413,-0.021880236,0.35427612,-0.40992168,-0.30207837,-0.3227058,0.7911474,-0.7401724,-0.032590356,0.13804041,-0.020156866,0.107731156,1.1939617,-0.50236005,0.47539425,0.20548323,-0.6920661,-0.046401147,-0.60814136,0.56528956,-0.69920206,0.17453891,-0.22426505,-0.26284266,-0.20506631,-0.87653327,0.25113344,0.5810455,-0.38663885,-0.7099089,-0.2748489,-0.05075153,-0.6085904,-0.02529333
t,0.21323666,-0.06282841,-0.0056236107,-0.20538504,-0.1850611,-0.08263581,-0.057270937,-0.13251914,-0.2068737,0.14024827,-0.03390355,-0.044436563,0.15265745,-0.06780802,0.2153871,0.22577074,0.059847847,0.2427576,0.011870959,0.012380112,0.0657864,-0.25993875,-0.123441935,0.16274224,0.065672316,-0.022829639,-0.27657124,0.066710606,0.035117555,0.23872143,-0.14344248,0.040595073,0.0680524,0.06640261,-0.082984045,-0.05679352,0.15163049,-0.05689573,-0.11404792,-0.08828205,0.07318431,-0.06751065,0.24980858,0.02604375,0.16115338,-0.045017246,-0.13964848,0.011655956,-0.095905654,0.18194479,-0.04810327,-0.057564374,-0.15628527,0.016956946,-0.0017703726,-0.18559925,-0.043834258,0.14930587,-0.119639896,-0.06824987,-0.04396518,-0.089114435,-0.108302206,-0.023131292
g,0.14068487,-0.24372052,0.1436946,-0.7082424,-0.12950715,-0.3568731,0.059639093,-0.18453284,-0.54695535,0.2807817,-0.12837961,0.053823486,-0.0904633,0.025542187,0.6191457,0.30064034,-0.0761327,0.9229643,-0.30176142,0.21878578,0.080896005,-0.5969838,0.07425666,0.32114136,0.34325552,-0.003362629,-0.6755881,-0.14492713,-0.13360912,0.827551,0.082832664,-0.23931196,0.27857897,0.08385797,-0.017524173,-0.22881342,0.65766734,-0.43937325,-0.17475681,-0.26526865,0.02768753,0.11047208,0.53082967,-0.05514732,0.41386536,0.28875554,-0.715828,-0.18717529,-0.69177455,0.013357265,-0.27525702,-0.114964366,-0.34518182,0.01690412,-0.25157008,-0.77375185,0.052338958,0.6846774,-0.27216238,-0.2799213,-0.10845585,0.052669626,-0.527707,-0.38240397
8,0.4905444,-0.521775,0.59222037,-0.90667564,-0.2513705,0.063435964,0.20885007,-0.45651862,-0.158691,-0.19268914,-0.07431075,0.5629257,0.7449768,0.6078845,0.64945364,0.1413439,0.06905986,0.8871239,-0.3640276,0.5537135,-0.115027525,-0.25738454,-0.19956742,-0.68890345,0.23133597,-0.21498746,-0.21101202,-0.7768711,0.53355974,0.2976966,0.64146763,-0.31581804,-0.1418233,-0.022634761,-0.07394638,-0.0048615537,0.2437005,-0.046209577,-0.045565035,0.1786773,0.6670954,-0.101780795,1.0854131,0.88313353,0.3795548,-0.39194605,-1.0469337,-0.6977306,-0.3360339,-0.2843999,-0.41818398,0.04138098,-0.4084151,0.39647728,-0.5024753,-0.4879379,-0.41648877,0.34159634,-0.24224153,0.014916742,-0.11519057,0.18240826,-0.58156526,0.08979388
9,0.3033507,-0.30745825,0.21294199,-0.5107417,-0.2449396,-0.18231435,-0.044552933,-0.23145963,-0.23919639,0.04059683,-0.11866955,0.14052083,0.39111018,0.27392635,0.52747655,0.24783307,-0.020012384,0.5873817,-0.20557189,0.2923413,-0.1005982,-0.3229898,-0.20818035,-0.21068192,0.28341505,-0.19172388,-0.3695085,-0.35157,0.2660031,0.46181014,0.27432567,-0.28808826,0.037253782,-0.14950737,-0.16648324,-0.054794256,0.17141283,-0.072134994,-0.14972037,-0.027313441,0.29117978,-0.2333004,0.56816626,0.31275073,0.34327322,-0.25994024,-0.62101555,-0.4535012,-0.3677399,-0.031897865,-0.3427793,0.058975723,-0.22981259,0.21848983,-0.1597936,-0.4252022,-0.048264388,0.3636098,-0.3318853,-0.14841817,-0.18545681,0.019578988,-0.36721703,-0.072270535
%,0.28955358,-0.34987843,0.2457898,-0.40364164,-0.34702376,0.284013,-0.007684956,-0.5172528,0.35335654,0.1353271,-0.37477553,0.23109585,0.71891886,0.7416779,0.16664101,0.14026919,-0.029569095,0.6554382,-0.57457596,0.25511846,0.38270414,-0.33478206,-0.18397525,-0.6732185,0.39242142,0.045205466,-0.20992953,-0.864329,0.48509827,0.20242684,0.5415412,-0.20925452,-0.24747452,-0.27180007,-0.18840882,-0.11847525,0.045177523,0.17434418,0.08316446,0.2548285,0.21429944,-0.32792634,0.42789495,1.0251203,0.12817737,-0.67523587,-0.662833,-0.5480754,-0.23017213,-0.13477531,-0.3949967,0.17778578,-0.05961921,0.2623681,0.048441738,0.112434216,0.05036416,0.2435523,-0.3302038,-0.29901195,-0.26554847,0.17678589,-0.17500538,0.1411283
0,0.17903067,-0.15269315,-0.0059800907,-0.29945794,-0.19356464,0.02912026,0.034918923,-0.23575939,-0.12154315,0.12223197,-0.046961054,0.0059499736,0.22467455,0.08783662,0.19424318,0.13304521,0.044229627,0.40975654,-0.12800384,0.08895912,0.17716126,-0.26158744,-0.1447178,-0.018595112,0.10088616,-0.0027424186,-0.24118337,-0.16783781,0.07059425,0.24898009,0.060748506,-0.0804863,0.019177472,0.03767069,-0.06556581,-0.10370802,0.19830061,-0.08410889,-0.03312417,-0.08068769,0.07617076,-0.011867264,0.306484,0.214746,0.18674693,-0.072433345,-0.26962468,-0.15008985,-0.260183,-0.03015116,-0.13223253,-0.042297967,-0.1832037,0.04130747,-0.062688574,-0.21090335,-0.0006859307,0.24555019,-0.14068007,-0.09967757,-0.15166637,-0.04441453,-0.21122937,-0.035353452
M,0.28763124,-0.39111796,0.2107619,-0.96936274,-0.17943542,-0.46204424,0.11638986,-0.31703374,-0.75840396,0.2381038,-0.18688795,0.22198102,0.10195158,0.16732694,0.8900287,0.25789434,-0.14991501,1.316272,-0.44244078,0.33522785,-0.016611215,-0.7120951,0.021824729,0.31220853,0.48437208,-0.1008821,-0.9511438,-0.319186,0.04596805,1.1023769,0.16653799,-0.35269085,0.4424621,0.040425748,-0.028988028,-0.2548608,0.81706357,-0.4814246,-0.33919343,-0.25440308,0.15272273,0.03744343,0.8272967,-0.0047279624,0.5746729,0.13764761,-0.9952609,-0.43051642,-0.8472431,-0.0907204,-0.5135586,0.060084894,-0.359982,0.091109216,-0.32052234,-1.0319098,0.03506957,0.89781576,-0.45204845,-0.40261167,-0.27304468,0.06268674,-0.72991085,-0.35664397
K,0.17724894,-0.3043095,0.117157914,-0.5456223,-0.22012526,-0.2584133,0.039098762,-0.20937227,-0.50092465,0.21651454,-0.09463958,0.0657114,0.016315708,0.05990384,0.53453493,0.32283783,0.034800336,0.8126503,-0.1635277,0.12965803,0.036666594,-0.5422878,-0.014976097,0.3119094,0.28817058,-0.02525993,-0.63066065,-0.00080135174,-0.06738469,0.63858175,0.06186722,-0.19005297,0.30464232,0.11153001,-0.059762865,-0.1899512,0.5828647,-0.32109532,-0.22038795,-0.17437053,0.10624908,0.03994427,0.5831505,-0.041879777,0.368779,0.19198132,-0.5797758,-0.059657957,-0.53455144,0.08937989,-0.16298558,-0.06279893,-0.2533715,0.03470913,-0.14618543,-0.6682292,-0.020969605,0.46529475,-0.19446787,-0.30994198,-0.15809576,-0.04327474,-0.37050375,-0.27586192
u,0.14086062,-0.2509018,0.14918397,-0.4368264,-0.12810796,-0.24349025,0.118336216,-0.31350386,-0.31877136,0.08944382,-0.1985752,0.0018082157,0.07319213,-0.005543894,0.39244878,0.1545603,-0.1201242,0.6897264,-0.19502905,0.1232784,0.112083964,-0.40408617,-0.0065254127,0.22282222,0.23720668,-0.048945073,-0.5182487,-0.1217047,-0.06826977,0.5136698,0.0911505,-0.11324249,0.18157399,0.01982929,-0.029210653,-0.18700743,0.36397585,-0.27667108,-0.08722513,-0.07376519,0.079393394,0.080787435,0.4298747,0.019871686,0.3390793,0.030819952,-0.4216316,-0.17373213,-0.42032537,0.021684421,-0.24225083,-0.011105927,-0.19590804,-0.093947776,-0.14045455,-0.4933377,-0.023184804,0.35685763,-0.16841681,-0.23483591,-0.24506004,0.023906624,-0.27093703,-0.1633304
s,0.07515684,-0.101981506,0.08954914,-0.3059937,-0.015957298,-0.20667058,0.0020149339,-0.12867385,-0.23437865,0.07166077,-0.044867083,-0.059126455,0.06351553,-0.1556878,0.37375644,0.16899043,-0.12687325,0.36396414,-0.031379145,0.08666076,0.047456373,-0.224998,-0.04281073,0.22516005,0.18358687,-0.06838152,-0.3036607,-0.015761895,-0.029837245,0.3876977,-0.057853904,-8.16978e-06,0.10518433,0.007174445,-0.09174305,-0.11975057,0.17629983,-0.224595,-0.07834973,-0.14677112,0.08572817,-0.022244446,0.3082541,-0.12005792,0.28158233,0.023039786,-0.15361805,-0.083281554,-0.28823766,0.10445185,-0.30240706,0.033141363,-0.19542563,-0.04420127,-0.13278677,-0.3972886,-0.020336479,0.2669254,-0.08160528,-0.13778092,0.010875933,-0.08478792,-0.23729989,-0.07038819
i,0.2937054,-0.26191816,0.12377704,-0.6701087,-0.06624185,-0.42663124,0.00771829,-0.569351,-0.45972487,0.22959217,-0.13098876,-0.09282293,0.047168132,0.12319685,0.7796091,0.25207356,-0.40129,0.7835455,-0.14065042,0.3138402,-0.2369289,-0.37813416,-0.19874406,0.2772571,0.36820436,-0.26422116,-0.6941748,-0.08330952,0.24325866,0.8322937,0.020676764,-0.18185085,0.30983505,0.017377831,0.023969082,-0.24338455,0.45813677,-0.3380493,-0.41585463,-0.25230813,0.2126311,-0.24033211,0.40510875,-0.047871865,0.45661035,-0.15605666,-0.5622746,-0.39509237,-0.5235162,0.0060784495,-0.5603146,0.23272279,-0.38189006,0.16238521,-0.20608616,-0.56303537,0.18011786,0.5443816,-0.36856064,-0.3133977,0.069010936,-0.020390263,-0.48230758,-0.15166065
L,0.08402874,-0.13159859,-0.020974183,-0.2646212,-0.12395161,-0.04938233,0.023223624,-0.10659728,-0.2161769,0.15192679,-0.026420161,0.05566777,0.07056911,0.031029996,0.24727502,0.11780507,0.05379782,0.43267825,-0.13515623,0.08436892,0.0933244,-0.26924476,-0.03301979,0.12284199,0.13845342,0.01927925,-0.2831296,-0.08595545,-0.022316106,0.30004087,0.0143249165,-0.09932287,0.12575747,0.060172502,-0.016472494,-0.09302908,0.28252542,-0.13968326,-0.09228841,-0.110029526,0.012694371,0.030951602,0.24188273,0.04130117,0.18598887,0.08040897,-0.2776845,-0.06820763,-0.2941109,-0.028632853,-0.09476409,-0.034297053,-0.12206911,0.011970588,-0.06548634,-0.30627093,0.03190504,0.29052186,-0.115050934,-0.123856306,-0.100850776,-0.01692321,-0.20538294,-0.11715002
Z,0.07301198,-0.24702509,0.051663816,-0.52300453,-0.10921741,-0.16491555,0.20531021,-0.31386995,-0.36527923,0.14303982,-0.102447644,-0.023657853,-0.069104895,-0.010561924,0.37138495,0.17204219,-0.053324915,0.71077234,-0.18453561,0.0880927,0.10595639,-0.35622227,-0.061067052,0.2400004,0.16462338,-0.06028317,-0.4687215,0.016651327,-0.10811999,0.5132808,0.12184369,-0.19171008,0.24340345,0.15112437,-0.014559771,-0.2374982,0.53337693,-0.3586048,-0.06626981,-0.15560867,0.051287964,0.18459477,0.39070755,-0.07413597,0.3691603,0.24085067,-0.38550466,-0.13805115,-0.51637214,-0.10297135,-0.13742416,-0.04873176,-0.23567732,-0.06183752,-0.17532201,-0.59448785,0.032104827,0.39221045,-0.13551502,-0.23104866,-0.2960512,-0.015416894,-0.3556268,-0.24532053
n,0.11409478,-0.25076118,0.20167461,-0.7166109,-0.07907703,-0.24253194,0.20454517,-0.3748827,-0.42985103,0.13842447,-0.18742989,0.049293946,-0.07684372,-0.047312714,0.47961345,0.17783947,-0.15472879,0.82952005,-0.279625,0.14971507,0.15715152,-0.5045554,0.04732487,0.33811697,0.2868372,-0.013326468,-0.59659064,-0.04570615,-0.08673736,0.66136044,0.05812878,-0.09927023,0.26178408,0.14433995,-0.0021749574,-0.24693406,0.68597645,-0.44727913,-0.07965736,-0.109403536,0.07734087,0.2038247,0.6001056,-0.045407303,0.40680215,0.25874388,-0.58855647,-0.10248636,-0.53063166,0.025794933,-0.22577478,-0.04021135,-0.3079003,-0.07605909,-0.26170078,-0.68135184,-0.015788922,0.4789283,-0.16702601,-0.29769868,-0.19896683,0.045873966,-0.4304065,-0.24161927
R,0.08151753,-0.15232271,0.030152678,-0.24009107,-0.1281817,-0.072857894,0.05280763,-0.17941712,-0.19130442,0.11823552,-0.035124894,-1.09400935e-05,0.042061824,0.021836001,0.22377314,0.15695114,0.03098647,0.41939434,-0.063139975,0.06434019,0.09154039,-0.2395255,-0.03190707,0.124492906,0.12095792,2.4819914e-05,-0.284898,-0.02204563,-0.045592472,0.2615805,0.053178947,-0.0857815,0.10302744,0.094133876,-0.033562038,-0.119780794,0.25232625,-0.14578424,-0.06496314,-0.10840678,0.04925051,0.06659131,0.2566219,0.04308282,0.1864447,0.06786571,-0.22103372,-0.039708063,-0.295157,-0.0066214227,-0.092956394,-0.056752425,-0.13704263,-0.014634545,-0.066583045,-0.29697376,-0.02990136,0.21088411,-0.06293153,-0.1245829,-0.118843004,-0.03996858,-0.1739185,-0.12129852
W,0.056612607,-0.08798567,-0.027681932,-0.10835409,-0.09536574,-0.011900658,0.02474779,-0.14570256,-0.06446679,0.09303571,-0.024524286,-0.079909176,0.005209593,-0.004186066,0.06624638,0.13746879,0.045742285,0.15574522,0.007790474,-0.02135631,0.07808588,-0.13854149,-0.07398572,0.09344312,0.04316322,-0.0033966633,-0.13865158,0.07855113,-0.043109138,0.0905013,0.024344156,-0.029494587,0.041490357,0.08074365,-0.046412744,-0.09023068,0.13970184,-0.07684154,-0.018992992,-0.051792715,0.0338383,0.040480983,0.1321685,0.028594969,0.10097253,0.051290225,-0.06086696,0.033068243,-0.13023688,0.05647903,0.0091848625,-0.05425969,-0.093081675,-0.013429884,-0.0015664627,-0.111497335,0.01255404,0.053391315,-0.025854412,-0.08369942,-0.080280125,-0.06152085,-0.0495801,-0.055626348
T,0.08016993,-0.20157845,0.13236687,-0.50277036,-0.07736089,-0.2215214,0.098656274,-0.19190072,-0.3436836,0.010560547,-0.08347059,0.0628284,0.0575433,0.018806083,0.44570437,0.10852249,-0.17315137,0.6005031,-0.21827108,0.17419465,-0.015419474,-0.19834498,-0.021229273,0.07405308,0.23754199,-0.1336957,-0.34643623,-0.18991378,0.030879838,0.49759716,0.185613,-0.24396889,0.1818576,-0.06478066,-0.07900126,-0.13187699,0.33383864,-0.27638644,-0.06304506,-0.090526335,0.057499886,0.07400704,0.4102836,-0.0732779,0.32829714,0.08906327,-0.41217422,-0.31903434,-0.47515786,-0.18002151,-0.33237544,0.094034724,-0.1361871,0.012029676,-0.18846087,-0.53720534,0.04190502,0.39861578,-0.19344452,-0.20363192,-0.24947986,0.019004334,-0.4111755,-0.16359831
V,0.20822428,-0.18486749,0.029034095,-0.15330383,-0.13566707,-0.19036737,-0.15937868,-0.06722452,-0.2181089,0.12112612,-0.10321173,0.002319749,0.123872094,0.03271139,0.35130656,0.22360538,0.05285677,0.27727562,0.03839084,0.10121547,-0.09548733,-0.26108345,-0.1405751,0.19958635,0.17391033,-0.07627103,-0.31548244,0.037784174,0.020484317,0.28431487,-0.10585338,-0.012562701,0.092522554,0.032774165,-0.067685656,0.008824579,0.14360434,-0.097940765,-0.16810046,-0.086533725,0.1968356,-0.09863281,0.24865042,-0.01377247,0.27389073,-0.10036543,-0.23950276,-0.03527492,-0.20698754,0.27523986,-0.095384344,-0.0128173875,-0.2171377,0.048720494,-0.0912067,-0.33551148,0.0034404113,0.11506677,-0.10646021,-0.16489671,0.05218852,-0.057989623,-0.0881892,-0.04015066
b,0.12859322,-0.15084599,0.06832339,-0.21339434,-0.13916266,-0.14332542,-0.004160184,-0.20409529,-0.18654029,0.11214098,-0.09170679,-0.010750811,0.08885873,0.034744866,0.25472847,0.17995284,0.00800768,0.41000512,-0.035413865,0.08016626,0.055097766,-0.30591092,-0.064061806,0.15518105,0.14211263,-0.015446222,-0.34950352,-0.00018321208,-0.030797841,0.2867446,0.026782664,-0.034502048,0.09788063,0.07704232,-0.041028865,-0.115257666,0.21194929,-0.08739769,-0.1246355,-0.096474156,0.09483668,-0.037377678,0.27586707,0.07764232,0.19007969,-0.039991893,-0.2568672,-0.030814704,-0.2307762,0.120030664,-0.10104531,-0.05943313,-0.14828496,-0.001960843,-0.040524513,-0.25557303,-0.033600733,0.18690623,-0.123656966,-0.1529229,-0.076268084,-0.05985752,-0.09480351,-0.09811235
m,0.06086885,-0.055897575,-0.0071032303,-0.08778232,-0.074488975,-0.025902852,0.028731588,-0.117440894,-0.07313357,0.06953934,-0.026440198,-0.034162033,0.018700926,0.0012796527,0.066866055,0.0789302,0.041688453,0.16636878,-0.015516371,-0.0008569358,0.080966465,-0.14173476,-0.03910229,0.08179836,0.0299136,0.005519625,-0.13766794,0.041341256,-0.042257242,0.09053345,-0.008475115,0.0009818727,0.040165424,0.06450504,-0.013740965,-0.06904757,0.11303488,-0.048372097,-0.034056764,-0.052033216,0.012237594,0.03204104,0.109226234,0.032253798,0.075231284,0.01866872,-0.07739022,0.023648277,-0.08723059,0.041075718,0.009011848,-0.06491314,-0.07346689,-0.028729718,-0.0005868391,-0.09153142,-0.008466487,0.07510714,-0.03414995,-0.05655722,-0.06003926,-0.027063739,-0.03846636,-0.045340825
c,0.069083825,-0.14668211,0.07413961,-0.28429252,-0.15055048,-0.13601983,0.025046565,-0.1632721,-0.21858138,0.08481141,-0.056478847,0.0330858,0.12962034,0.022583773,0.31388912,0.16400984,-0.0055504,0.45909712,-0.09088252,0.14378144,0.06176379,-0.22975285,-0.05229781,0.054758944,0.16090804,-0.043474477,-0.2656823,-0.10759581,0.007401586,0.34154162,0.091093786,-0.11019211,0.08057712,0.024991032,-0.10235432,-0.0834621,0.18679872,-0.11525972,-0.05463816,-0.11410243,0.06210579,-0.01071591,0.26903826,0.025110433,0.25050464,0.019511912,-0.27390856,-0.14709426,-0.31220287,-0.025396133,-0.19377358,-0.0250714,-0.11925863,0.023243668,-0.11436586,-0.33986545,-0.049532667,0.26021788,-0.13038456,-0.10435987,-0.14587016,-0.023500912,-0.21398993,-0.13797385
X,0.03234922,-0.057686698,-0.010783397,-0.08756168,-0.086543106,0.00031974263,0.0210643,-0.09518604,-0.06886053,0.062303472,-0.0025872139,-0.0056100776,0.029751277,0.017831791,0.070568055,0.08212867,0.035461623,0.16116095,-0.0069069676,0.014086305,0.04889134,-0.104289375,-0.032381225,0.048540838,0.03947008,-0.0016457217,-0.09157578,0.0024187744,-0.0049214624,0.085516244,0.029497597,-0.03546232,0.041134324,0.06056673,-0.03413469,-0.049183298,0.09821665,-0.04576973,-0.025043216,-0.038568456,0.010233732,0.017972708,0.09488358,0.032897424,0.075787656,0.035776436,-0.071526915,-0.0002013508,-0.112541676,0.0018597197,-0.017208751,-0.036024857,-0.056482103,0.0036969706,-0.016480412,-0.10220649,-0.020960074,0.0543577,-0.013110746,-0.039977033,-0.051556278,-0.03679084,-0.052870627,-0.053599834
k,0.026832761,-0.022955105,-0.012858372,-0.037968826,-0.045103215,-0.0014090949,0.0037798176,-0.04100402,-0.039747532,0.030210802,0.00021299359,-0.030863341,0.00940041,-0.016656894,0.03898045,0.047537223,0.024820354,0.07292539,-0.00015939298,0.00015920456,0.038133193,-0.05337783,-0.034797046,0.04034222,0.0029080773,0.00127546,-0.051781513,0.027560487,-0.017992012,0.05100182,-0.017591214,-0.00471596,0.011531199,0.029182563,-0.006316842,-0.02051072,0.057565093,-0.03189486,-0.0049434677,-0.03512406,0.0062659113,0.0159608,0.03884827,0.0009824662,0.054248586,0.025551515,-0.026581658,0.008851536,-0.056260005,0.00082871097,0.0068437145,-0.029873297,-0.033133578,-0.017240474,-0.014096394,-0.054571588,0.008896672,0.028708974,-0.009612567,-0.009282613,-0.046692844,-0.017093495,-0.030338552,-0.032627966
Y,0.023862414,-0.02664455,-0.02348096,-0.043225728,-0.0471833,0.0022546884,-0.011114635,-0.038641125,-0.035594236,0.055350475,0.0036307964,-0.012421491,0.018038508,0.0061094123,0.034490887,0.049205925,0.029006653,0.07831685,-0.010113127,0.002359822,0.04314812,-0.053320184,-0.034251235,0.031175895,0.017615274,0.014960373,-0.05109114,0.007750969,-0.0074003367,0.049115248,-0.013668696,-0.0082646655,0.013892441,0.02301954,-0.0020941226,-0.020620776,0.0522196,-0.020127876,-0.0076570497,-0.035721418,-0.00021221014,0.0070652408,0.047494844,0.01696209,0.042492386,0.025188284,-0.035866886,0.0027185336,-0.05546,0.01651169,-0.00086840754,-0.02481597,-0.044157702,-0.0029868877,-0.007505507,-0.04395229,-5.8564372e-05,0.042137507,-0.017847132,-0.017272744,-0.019112682,-0.019114178,-0.02903608,-0.024445305
